"PPID","CRT_sum","age","gender","education","party","party_choose","social_issues","econ_issues","X2016vote","Clinton_Trump","media_trust","God","random","CRT_familiarity","conserv_rep","internal_statementID","statement_type","prior","post","priorRT","postRT","signal","statementtext","mem","statementID","capped","prior_recode","Bayes_posterior","post_recode","difference","ratio","log_ratio","difference.absolute","log_ratio.absolute","signal_favors_REP","politically_concordant","memory_error","prior_extremity"
384,7,35,1,3,2,1,1,2,1,1,5,1,2,1,-2.46340336389294,1,"TrueDem",81,80,4.056,4.683,"TRUE","During former President Barack Obamaâ€™s final 4 years in office, wages of the average American worker went up.",2,13,0,81,89.5027624309392,80,-9.50276243093921,0.893827160493827,-0.112242855280768,9.50276243093921,0.112242855280768,0,1,0,31
384,7,35,1,3,2,1,1,2,1,1,5,1,2,1,-2.46340336389294,2,"TrueDem",80,81,8.349,7.587,"TRUE","For approximately six years following the signing of â€œObamacareâ€ù into law, American businesses created new jobs every single month - a new record at the time.",2,14,0,80,88.8888888888889,81,-7.8888888888889,0.91125,-0.0929379956592693,7.8888888888889,0.0929379956592693,0,1,0,30
384,7,35,1,3,2,1,1,2,1,1,5,1,2,1,-2.46340336389294,3,"TrueDem",80,81,4.836,4.315,"TRUE","After six years of the Obama administration, US job growth was at its fastest pace since before the millennium.",2,15,0,80,88.8888888888889,81,-7.8888888888889,0.91125,-0.0929379956592693,7.8888888888889,0.0929379956592693,0,1,0,30
384,7,35,1,3,2,1,1,2,1,1,5,1,2,1,-2.46340336389294,4,"TrueDem",80,80,5.997,3.143,"TRUE","House speaker Republican Paul Ryan was wrong when he claimed in 2016 that Medicare is going broke because of â€œObamacare.â€ù Medicare was in better shape because of Obamacare.",1,16,0,80,88.8888888888889,80,-8.8888888888889,0.9,-0.105360515657826,8.8888888888889,0.105360515657826,0,1,1,30
385,7,43,2,6,3,1,1,2,1,1,6,2,2,1,-1.87156718245405,1,"FalseRep",18,13,7.084,3.667,"FALSE","CNNâ€™s ratings have decreased due to their poor coverage of President Donald Trump.",2,1,0,18,9.89010989010989,13,-3.10989010989011,0.760777683854607,-0.273414100654076,3.10989010989011,0.273414100654076,0,1,1,32
385,7,43,2,6,3,1,1,2,1,1,6,2,2,1,-1.87156718245405,2,"FalseRep",3,0,16.82,3.55,"FALSE","Expansion of Medicaid through ""Obamacare"" in Ohio left nearly 60,000 disabled citizens stuck on waiting lists for months.",2,2,0,3,1.52284263959391,0.5,1.02284263959391,3.04568527918782,1.11372592647816,1.02284263959391,1.11372592647816,0,1,1,47
385,7,43,2,6,3,1,1,2,1,1,6,2,2,1,-1.87156718245405,3,"FalseRep",39,33,4.558,4.468,"FALSE","Only 10 cents on every dollar from the Clinton Foundation goes to charitable causes.",1,3,0,39,24.2236024844721,33,-8.77639751552795,0.734048560135517,-0.309180094333205,8.77639751552795,0.309180094333205,0,1,0,11
385,7,43,2,6,3,1,1,2,1,1,6,2,2,1,-1.87156718245405,4,"FalseRep",9,0,50.063,20.31,"TRUE","President Donald Trump signed more bills through the legislature in his first 178 days in office than any president in history.",2,4,0,9,16.5137614678899,0.5,-16.0137614678899,0.0302777777777778,-3.49734124221506,16.0137614678899,3.49734124221506,1,0,0,41
385,7,43,2,6,3,1,1,2,1,1,6,2,2,1,-1.87156718245405,1,"FalseDem",100,100,37.885,4.422,"FALSE","During a 2017 summer event highlighting problems with â€œObamacare,â€ù President Donald Trump ignored a disabled child who tried to shake his hand.",1,5,0,99.5,99.0049751243781,99.5,-0.495024875621894,0.99502487562189,-0.00498754151103916,0.495024875621894,0.00498754151103916,1,0,0,50
385,7,43,2,6,3,1,1,2,1,1,6,2,2,1,-1.87156718245405,2,"FalseDem",50,69,9.019,17.44,"FALSE","Within two years of â€œObamacareâ€ù being signed into law, health care premiums were going up more slowly than at any time in the previous 50 years.",2,6,0,50,33.3333333333333,69,-35.6666666666667,0.483091787439613,-0.727548607277278,35.6666666666667,0.727548607277278,1,0,1,0
385,7,43,2,6,3,1,1,2,1,1,6,2,2,1,-1.87156718245405,3,"FalseDem",29,41,8.825,8.116,"TRUE","Democrat Nancy Pelosi was right when she claimed in 2012 that under â€œObamacareâ€ù everybody in the US will have lower rates, better quality, and better access to health care.",2,7,0,29,44.9612403100775,41,-3.96124031007751,0.911896551724138,-0.0922287254685306,3.96124031007751,0.0922287254685306,0,1,0,21
385,7,43,2,6,3,1,1,2,1,1,6,2,2,1,-1.87156718245405,4,"FalseDem",61,82,7.076,4.621,"TRUE","More jobs were created in the private sector during the first year of the Obama administration than during the previous eight years of his Republican predecessor George W. Bush.",1,8,0,61,75.7763975155279,82,6.22360248447205,1.08213114754098,0.0789323815273682,6.22360248447205,0.0789323815273682,0,1,1,11
385,7,43,2,6,3,1,1,2,1,1,6,2,2,1,-1.87156718245405,1,"TrueRep",57,56,6.386,4.757,"TRUE","During the first six months of President Donald Trump's administration, average weekly earnings for all private sector workers went up.",2,9,0,57,72.6114649681529,56,-16.6114649681529,0.771228070175439,-0.259771138299129,16.6114649681529,0.259771138299129,1,0,0,7
385,7,43,2,6,3,1,1,2,1,1,6,2,2,1,-1.87156718245405,2,"TrueRep",30,56,7.249,6.254,"TRUE","Under President Donald Trumpâ€™s administration, unemployment has fallen to a 17-year low.",2,10,0,30,46.1538461538462,56,9.84615384615385,1.21333333333333,0.19337139298054,9.84615384615385,0.19337139298054,1,0,0,20
385,7,43,2,6,3,1,1,2,1,1,6,2,2,1,-1.87156718245405,3,"TrueRep",53,55,6.336,4.017,"TRUE","Under the Trump administrationâ€™s first six months in charge, over 1 million jobs were added to the economy.",2,11,0,53,69.281045751634,55,-14.281045751634,0.793867924528302,-0.230838173475252,14.281045751634,0.230838173475252,1,0,0,3
385,7,43,2,6,3,1,1,2,1,1,6,2,2,1,-1.87156718245405,4,"TrueRep",53,52,4.85,5.073,"TRUE","During President Donald Trumpâ€™s first quarter in office, American exports of coal were up by almost 60% on the previous year.",2,12,0,53,69.281045751634,52,-17.281045751634,0.750566037735849,-0.286927640126296,17.281045751634,0.286927640126296,1,0,0,3
385,7,43,2,6,3,1,1,2,1,1,6,2,2,1,-1.87156718245405,1,"TrueDem",74,64,5.292,6.329,"TRUE","During former President Barack Obamaâ€™s final 4 years in office, wages of the average American worker went up.",1,13,0,74,85.0574712643678,64,-21.0574712643678,0.752432432432433,-0.284444077178005,21.0574712643678,0.284444077178005,0,1,1,24
385,7,43,2,6,3,1,1,2,1,1,6,2,2,1,-1.87156718245405,2,"TrueDem",59,73,13.02,5.38,"TRUE","For approximately six years following the signing of â€œObamacareâ€ù into law, American businesses created new jobs every single month - a new record at the time.",1,14,0,59,74.2138364779874,73,-1.21383647798741,0.98364406779661,-0.0164911670851334,1.21383647798741,0.0164911670851334,0,1,1,9
385,7,43,2,6,3,1,1,2,1,1,6,2,2,1,-1.87156718245405,3,"TrueDem",90,78,9.735,4.353,"FALSE","After six years of the Obama administration, US job growth was at its fastest pace since before the millennium.",1,15,0,90,81.8181818181818,78,3.81818181818183,1.04895104895105,0.0477906638363485,3.81818181818183,0.0477906638363485,1,0,0,40
385,7,43,2,6,3,1,1,2,1,1,6,2,2,1,-1.87156718245405,4,"TrueDem",72,81,9.498,2.767,"FALSE","House speaker Republican Paul Ryan was wrong when he claimed in 2016 that Medicare is going broke because of â€œObamacare.â€ù Medicare was in better shape because of Obamacare.",1,16,0,72,56.25,81,-24.75,0.694444444444444,-0.364643113587909,24.75,0.364643113587909,1,0,0,22
386,4,55,2,8,2,1,1,1,1,1,2,2,2,1,-2.88998036423133,1,"FalseRep",50,9,6.453,3.25,"FALSE","CNNâ€™s ratings have decreased due to their poor coverage of President Donald Trump.",1,1,0,50,33.3333333333333,9,24.3333333333333,3.7037037037037,1.30933331998376,24.3333333333333,1.30933331998376,0,1,0,0
386,4,55,2,8,2,1,1,1,1,1,2,2,2,1,-2.88998036423133,2,"FalseRep",10,5,8.194,5.129,"FALSE","Expansion of Medicaid through ""Obamacare"" in Ohio left nearly 60,000 disabled citizens stuck on waiting lists for months.",1,2,0,10,5.26315789473684,5,0.263157894736842,1.05263157894737,0.0512932943875507,0.263157894736842,0.0512932943875507,0,1,0,40
386,4,55,2,8,2,1,1,1,1,1,2,2,2,1,-2.88998036423133,3,"FalseRep",4,82,14.678,4.077,"TRUE","Only 10 cents on every dollar from the Clinton Foundation goes to charitable causes.",2,3,0,4,7.69230769230769,82,74.3076923076923,10.66,2.3664984187377,74.3076923076923,2.3664984187377,1,0,0,46
386,4,55,2,8,2,1,1,1,1,1,2,2,2,1,-2.88998036423133,4,"FalseRep",5,2,5.182,4.015,"FALSE","President Donald Trump signed more bills through the legislature in his first 178 days in office than any president in history.",1,4,0,5,2.56410256410256,2,0.564102564102564,1.28205128205128,0.2484613592985,0.564102564102564,0.2484613592985,0,1,0,45
386,4,55,2,8,2,1,1,1,1,1,2,2,2,1,-2.88998036423133,1,"FalseDem",91,5,6.317,4.119,"FALSE","During a 2017 summer event highlighting problems with â€œObamacare,â€ù President Donald Trump ignored a disabled child who tried to shake his hand.",1,5,0,91,83.4862385321101,5,78.4862385321101,16.697247706422,2.8152438978417,78.4862385321101,2.8152438978417,1,0,0,41
386,4,55,2,8,2,1,1,1,1,1,2,2,2,1,-2.88998036423133,2,"FalseDem",61,19,6.692,5.286,"FALSE","Within two years of â€œObamacareâ€ù being signed into law, health care premiums were going up more slowly than at any time in the previous 50 years.",1,6,0,61,43.8848920863309,19,24.8848920863309,2.30973116243847,0.83713113786427,24.8848920863309,0.83713113786427,1,0,0,11
386,4,55,2,8,2,1,1,1,1,1,2,2,2,1,-2.88998036423133,3,"FalseDem",20,9,10.908,9.249,"FALSE","Democrat Nancy Pelosi was right when she claimed in 2012 that under â€œObamacareâ€ù everybody in the US will have lower rates, better quality, and better access to health care.",1,7,0,20,11.1111111111111,9,2.11111111111111,1.23456790123457,0.210721031315653,2.11111111111111,0.210721031315653,1,0,0,30
386,4,55,2,8,2,1,1,1,1,1,2,2,2,1,-2.88998036423133,4,"FalseDem",31,81,8.062,5.767,"TRUE","More jobs were created in the private sector during the first year of the Obama administration than during the previous eight years of his Republican predecessor George W. Bush.",2,8,0,31,47.3282442748092,81,33.6717557251908,1.71145161290323,0.537341906840407,33.6717557251908,0.537341906840407,0,1,0,19
386,4,55,2,8,2,1,1,1,1,1,2,2,2,1,-2.88998036423133,1,"TrueRep",40,9,242.548,4.902,"FALSE","During the first six months of President Donald Trump's administration, average weekly earnings for all private sector workers went up.",1,9,0,40,25,9,16,2.77777777777778,1.02165124753198,16,1.02165124753198,0,1,0,10
386,4,55,2,8,2,1,1,1,1,1,2,2,2,1,-2.88998036423133,2,"TrueRep",70,50,4.876,7.8,"FALSE","Under President Donald Trumpâ€™s administration, unemployment has fallen to a 17-year low.",2,10,0,70,53.8461538461538,50,3.84615384615385,1.07692307692308,0.0741079721537218,3.84615384615385,0.0741079721537218,0,1,1,20
386,4,55,2,8,2,1,1,1,1,1,2,2,2,1,-2.88998036423133,3,"TrueRep",81,81,17.56,5.142,"TRUE","Under the Trump administrationâ€™s first six months in charge, over 1 million jobs were added to the economy.",2,11,0,81,89.5027624309392,81,-8.50276243093921,0.905,-0.0998203352822108,8.50276243093921,0.0998203352822108,1,0,0,31
386,4,55,2,8,2,1,1,1,1,1,2,2,2,1,-2.88998036423133,4,"TrueRep",2,79,5.711,3.664,"TRUE","During President Donald Trumpâ€™s first quarter in office, American exports of coal were up by almost 60% on the previous year.",2,12,0,2,3.92156862745098,79,75.078431372549,20.145,3.00295611864331,75.078431372549,3.00295611864331,1,0,0,48
386,4,55,2,8,2,1,1,1,1,1,2,2,2,1,-2.88998036423133,1,"TrueDem",50,71,8.357,5.067,"TRUE","During former President Barack Obamaâ€™s final 4 years in office, wages of the average American worker went up.",2,13,0,50,66.6666666666667,71,4.33333333333334,1.065,0.0629747991613886,4.33333333333334,0.0629747991613886,0,1,0,0
386,4,55,2,8,2,1,1,1,1,1,2,2,2,1,-2.88998036423133,2,"TrueDem",40,11,8.093,5.615,"FALSE","For approximately six years following the signing of â€œObamacareâ€ù into law, American businesses created new jobs every single month - a new record at the time.",1,14,0,40,25,11,14,2.27272727272727,0.82098055206983,14,0.82098055206983,1,0,0,10
386,4,55,2,8,2,1,1,1,1,1,2,2,2,1,-2.88998036423133,3,"TrueDem",80,30,13.963,3.869,"FALSE","After six years of the Obama administration, US job growth was at its fastest pace since before the millennium.",1,15,0,80,66.6666666666667,30,36.6666666666667,2.22222222222222,0.798507696217772,36.6666666666667,0.798507696217772,1,0,0,30
386,4,55,2,8,2,1,1,1,1,1,2,2,2,1,-2.88998036423133,4,"TrueDem",71,27,9.733,13.143,"FALSE","House speaker Republican Paul Ryan was wrong when he claimed in 2016 that Medicare is going broke because of â€œObamacare.â€ù Medicare was in better shape because of Obamacare.",1,16,0,71,55.0387596899225,27,28.0387596899225,2.03847258110824,0.712200792663406,28.0387596899225,0.712200792663406,1,0,0,21
387,6,34,2,4,3,1,2,2,1,1,3,2,2,3,-1.44499018211566,1,"FalseRep",23,11,11.34,8.635,"FALSE","CNNâ€™s ratings have decreased due to their poor coverage of President Donald Trump.",1,1,0,23,12.9943502824859,11,1.99435028248588,1.18130457113508,0.166619396545041,1.99435028248588,0.166619396545041,0,1,0,27
387,6,34,2,4,3,1,2,2,1,1,3,2,2,3,-1.44499018211566,2,"FalseRep",53,1,7.567,5.126,"FALSE","Expansion of Medicaid through ""Obamacare"" in Ohio left nearly 60,000 disabled citizens stuck on waiting lists for months.",1,2,0,53,36.0544217687075,1,35.0544217687075,36.0544217687075,3.58502951276148,35.0544217687075,3.58502951276148,0,1,0,3
387,6,34,2,4,3,1,2,2,1,1,3,2,2,3,-1.44499018211566,3,"FalseRep",55,1,7.314,3.733,"FALSE","Only 10 cents on every dollar from the Clinton Foundation goes to charitable causes.",1,3,0,55,37.9310344827586,1,36.9310344827586,37.9310344827586,3.63576962879999,36.9310344827586,3.63576962879999,0,1,0,5
387,6,34,2,4,3,1,2,2,1,1,3,2,2,3,-1.44499018211566,4,"FalseRep",95,100,4.427,4.244,"TRUE","President Donald Trump signed more bills through the legislature in his first 178 days in office than any president in history.",2,4,0,95,97.4358974358974,99.5,2.06410256410258,1.02118421052632,0.0209629445797166,2.06410256410258,0.0209629445797166,1,0,0,45
387,6,34,2,4,3,1,2,2,1,1,3,2,2,3,-1.44499018211566,1,"FalseDem",98,7,6.939,3.78,"FALSE","During a 2017 summer event highlighting problems with â€œObamacare,â€ù President Donald Trump ignored a disabled child who tried to shake his hand.",1,5,0,98,96.078431372549,7,89.078431372549,13.7254901960784,2.61925470231908,89.078431372549,2.61925470231908,1,0,0,48
387,6,34,2,4,3,1,2,2,1,1,3,2,2,3,-1.44499018211566,2,"FalseDem",82,61,7.44,10.062,"FALSE","Within two years of â€œObamacareâ€ù being signed into law, health care premiums were going up more slowly than at any time in the previous 50 years.",2,6,0,82,69.4915254237288,61,8.49152542372882,1.13920533481523,0.130330944613368,8.49152542372882,0.130330944613368,1,0,1,32
387,6,34,2,4,3,1,2,2,1,1,3,2,2,3,-1.44499018211566,3,"FalseDem",62,10,11.705,4.194,"FALSE","Democrat Nancy Pelosi was right when she claimed in 2012 that under â€œObamacareâ€ù everybody in the US will have lower rates, better quality, and better access to health care.",1,7,0,62,44.9275362318841,10,34.9275362318841,4.49275362318841,1.50246579288193,34.9275362318841,1.50246579288193,1,0,0,12
387,6,34,2,4,3,1,2,2,1,1,3,2,2,3,-1.44499018211566,4,"FalseDem",78,9,7.36,3.895,"FALSE","More jobs were created in the private sector during the first year of the Obama administration than during the previous eight years of his Republican predecessor George W. Bush.",1,8,0,78,63.9344262295082,9,54.9344262295082,7.10382513661202,1.96063339060821,54.9344262295082,1.96063339060821,1,0,0,28
387,6,34,2,4,3,1,2,2,1,1,3,2,2,3,-1.44499018211566,1,"TrueRep",47,68,9.879,4.662,"FALSE","During the first six months of President Donald Trump's administration, average weekly earnings for all private sector workers went up.",1,9,0,47,30.718954248366,68,-37.281045751634,0.451749327181853,-0.794627838870392,37.281045751634,0.794627838870392,0,1,0,3
387,6,34,2,4,3,1,2,2,1,1,3,2,2,3,-1.44499018211566,2,"TrueRep",21,12,5.685,7.428,"FALSE","Under President Donald Trumpâ€™s administration, unemployment has fallen to a 17-year low.",1,10,0,21,11.731843575419,12,-0.268156424581006,0.977653631284916,-0.022599831917241,0.268156424581006,0.022599831917241,0,1,0,29
387,6,34,2,4,3,1,2,2,1,1,3,2,2,3,-1.44499018211566,3,"TrueRep",22,82,20.996,4.341,"TRUE","Under the Trump administrationâ€™s first six months in charge, over 1 million jobs were added to the economy.",2,11,0,22,36.0655737704918,82,45.9344262295082,2.27363636363636,0.821380472091157,45.9344262295082,0.821380472091157,1,0,0,28
387,6,34,2,4,3,1,2,2,1,1,3,2,2,3,-1.44499018211566,4,"TrueRep",75,97,7.272,3.794,"TRUE","During President Donald Trumpâ€™s first quarter in office, American exports of coal were up by almost 60% on the previous year.",2,12,0,75,85.7142857142857,97,11.2857142857143,1.13166666666667,0.12369147234255,11.2857142857143,0.12369147234255,1,0,0,25
387,6,34,2,4,3,1,2,2,1,1,3,2,2,3,-1.44499018211566,1,"TrueDem",51,99,8.803,3.694,"TRUE","During former President Barack Obamaâ€™s final 4 years in office, wages of the average American worker went up.",2,13,0,51,67.5496688741722,99,31.4503311258278,1.46558823529412,0.382256687677152,31.4503311258278,0.382256687677152,0,1,0,1
387,6,34,2,4,3,1,2,2,1,1,3,2,2,3,-1.44499018211566,2,"TrueDem",93,51,6.666,9.366,"TRUE","For approximately six years following the signing of â€œObamacareâ€ù into law, American businesses created new jobs every single month - a new record at the time.",1,14,0,93,96.3730569948187,51,-45.3730569948187,0.529193548387097,-0.636401038072081,45.3730569948187,0.636401038072081,0,1,1,43
387,6,34,2,4,3,1,2,2,1,1,3,2,2,3,-1.44499018211566,3,"TrueDem",94,97,8.291,5.965,"TRUE","After six years of the Obama administration, US job growth was at its fastest pace since before the millennium.",2,15,0,94,96.9072164948454,97,0.0927835051546424,1.00095744680851,0.000956988748670473,0.0927835051546424,0.000956988748670473,0,1,0,44
387,6,34,2,4,3,1,2,2,1,1,3,2,2,3,-1.44499018211566,4,"TrueDem",90,4,6.87,4.148,"FALSE","House speaker Republican Paul Ryan was wrong when he claimed in 2016 that Medicare is going broke because of â€œObamacare.â€ù Medicare was in better shape because of Obamacare.",1,16,0,90,81.8181818181818,4,77.8181818181818,20.4545454545455,3.01820512940605,77.8181818181818,3.01820512940605,1,0,0,40
388,3,35,2,3,4,1,3,3,5,2,1,1,2,3,0,1,"FalseRep",83,0,6.564,6.638,"FALSE","CNNâ€™s ratings have decreased due to their poor coverage of President Donald Trump.",1,1,0,83,70.9401709401709,0.5,70.4401709401709,141.880341880342,4.95498403954688,70.4401709401709,4.95498403954688,0,1,0,33
388,3,35,2,3,4,1,3,3,5,2,1,1,2,3,0,2,"FalseRep",83,49,13.742,2.263,"FALSE","Expansion of Medicaid through ""Obamacare"" in Ohio left nearly 60,000 disabled citizens stuck on waiting lists for months.",1,2,0,83,70.9401709401709,49,21.9401709401709,1.44775859061573,0.370016560876306,21.9401709401709,0.370016560876306,0,1,0,33
388,3,35,2,3,4,1,3,3,5,2,1,1,2,3,0,3,"FalseRep",72,20,16.929,8.491,"FALSE","Only 10 cents on every dollar from the Clinton Foundation goes to charitable causes.",2,3,0,72,56.25,20,36.25,2.8125,1.03407376753054,36.25,1.03407376753054,0,1,1,22
388,3,35,2,3,4,1,3,3,5,2,1,1,2,3,0,4,"FalseRep",72,52,16.068,78.855,"FALSE","President Donald Trump signed more bills through the legislature in his first 178 days in office than any president in history.",1,4,0,72,56.25,52,4.25,1.08173076923077,0.0785623225031021,4.25,0.0785623225031021,0,1,0,22
388,3,35,2,3,4,1,3,3,5,2,1,1,2,3,0,1,"FalseDem",61,0,15.553,7.572,"FALSE","During a 2017 summer event highlighting problems with â€œObamacare,â€ù President Donald Trump ignored a disabled child who tried to shake his hand.",1,5,0,61,43.8848920863309,0.5,43.3848920863309,87.7697841726619,4.47471729759066,43.3848920863309,4.47471729759066,1,0,0,11
388,3,35,2,3,4,1,3,3,5,2,1,1,2,3,0,2,"FalseDem",79,51,4.778,2.547,"FALSE","Within two years of â€œObamacareâ€ù being signed into law, health care premiums were going up more slowly than at any time in the previous 50 years.",1,6,0,79,65.2892561983471,51,14.2892561983471,1.28018149408524,0.247001860134046,14.2892561983471,0.247001860134046,1,0,0,29
388,3,35,2,3,4,1,3,3,5,2,1,1,2,3,0,3,"FalseDem",50,51,17.238,2.603,"FALSE","Democrat Nancy Pelosi was right when she claimed in 2012 that under â€œObamacareâ€ù everybody in the US will have lower rates, better quality, and better access to health care.",2,7,0,50,33.3333333333333,51,-17.6666666666667,0.65359477124183,-0.425267735404344,17.6666666666667,0.425267735404344,1,0,1,0
388,3,35,2,3,4,1,3,3,5,2,1,1,2,3,0,4,"FalseDem",81,52,6.757,6.288,"FALSE","More jobs were created in the private sector during the first year of the Obama administration than during the previous eight years of his Republican predecessor George W. Bush.",2,8,0,81,68.0672268907563,52,16.0672268907563,1.30898513251454,0.269252128967574,16.0672268907563,0.269252128967574,1,0,1,31
388,3,35,2,3,4,1,3,3,5,2,1,1,2,3,0,1,"TrueRep",76,33,49.466,8.049,"TRUE","During the first six months of President Donald Trump's administration, average weekly earnings for all private sector workers went up.",1,9,0,76,86.3636363636364,33,-53.3636363636364,0.382105263157895,-0.962059150329736,53.3636363636364,0.962059150329736,1,0,1,26
388,3,35,2,3,4,1,3,3,5,2,1,1,2,3,0,2,"TrueRep",31,82,8.022,57.746,"FALSE","Under President Donald Trumpâ€™s administration, unemployment has fallen to a 17-year low.",1,10,0,31,18.3431952662722,82,-63.6568047337278,0.223697503247222,-1.49746057171409,63.6568047337278,1.49746057171409,0,1,0,19
388,3,35,2,3,4,1,3,3,5,2,1,1,2,3,0,3,"TrueRep",31,52,13.687,2.004,"TRUE","Under the Trump administrationâ€™s first six months in charge, over 1 million jobs were added to the economy.",2,11,0,31,47.3282442748092,52,4.67175572519084,1.09870967741935,0.0941364707493961,4.67175572519084,0.0941364707493961,1,0,0,19
388,3,35,2,3,4,1,3,3,5,2,1,1,2,3,0,4,"TrueRep",50,53,9.683,4.502,"TRUE","During President Donald Trumpâ€™s first quarter in office, American exports of coal were up by almost 60% on the previous year.",1,12,0,50,66.6666666666667,53,-13.6666666666667,0.795,-0.229413164327805,13.6666666666667,0.229413164327805,1,0,1,0
388,3,35,2,3,4,1,3,3,5,2,1,1,2,3,0,1,"TrueDem",23,0,8.224,11.193,"TRUE","During former President Barack Obamaâ€™s final 4 years in office, wages of the average American worker went up.",1,13,0,23,37.3983739837398,0.5,-36.8983739837398,0.0133695652173913,-4.31477440766471,36.8983739837398,4.31477440766471,0,1,1,27
388,3,35,2,3,4,1,3,3,5,2,1,1,2,3,0,2,"TrueDem",72,81,8.058,267.968,"FALSE","For approximately six years following the signing of â€œObamacareâ€ù into law, American businesses created new jobs every single month - a new record at the time.",1,14,0,72,56.25,81,-24.75,0.694444444444444,-0.364643113587909,24.75,0.364643113587909,1,0,0,22
388,3,35,2,3,4,1,3,3,5,2,1,1,2,3,0,3,"TrueDem",30,51,21.982,182.091,"TRUE","After six years of the Obama administration, US job growth was at its fastest pace since before the millennium.",1,15,0,30,46.1538461538462,51,4.84615384615385,1.105,0.0998453349697161,4.84615384615385,0.0998453349697161,0,1,1,20
388,3,35,2,3,4,1,3,3,5,2,1,1,2,3,0,4,"TrueDem",1,1,16.453,7.579,"FALSE","House speaker Republican Paul Ryan was wrong when he claimed in 2016 that Medicare is going broke because of â€œObamacare.â€ù Medicare was in better shape because of Obamacare.",1,16,0,1,0.50251256281407,1,-0.49748743718593,0.50251256281407,-0.688134638736401,0.49748743718593,0.688134638736401,1,0,0,49
389,6,35,1,6,6,2,4,4,5,2,1,2,2,1,2.03682636355456,1,"FalseRep",68,100,3.964,2.886,"TRUE","CNNâ€™s ratings have decreased due to their poor coverage of President Donald Trump.",2,1,0,68,80.9523809523809,99.5,18.5476190476191,1.22911764705882,0.206296551843663,18.5476190476191,0.206296551843663,1,1,0,18
389,6,35,1,6,6,2,4,4,5,2,1,2,2,1,2.03682636355456,2,"FalseRep",57,0,6.855,4.886,"FALSE","Expansion of Medicaid through ""Obamacare"" in Ohio left nearly 60,000 disabled citizens stuck on waiting lists for months.",1,2,0,57,39.8601398601399,0.5,39.3601398601399,79.7202797202797,4.37852400412268,39.3601398601399,4.37852400412268,0,0,0,7
389,6,35,1,6,6,2,4,4,5,2,1,2,2,1,2.03682636355456,3,"FalseRep",61,100,7.472,7.092,"TRUE","Only 10 cents on every dollar from the Clinton Foundation goes to charitable causes.",2,3,0,61,75.7763975155279,99.5,23.7236024844721,1.3130737704918,0.272370778427662,23.7236024844721,0.272370778427662,1,1,0,11
389,6,35,1,6,6,2,4,4,5,2,1,2,2,1,2.03682636355456,4,"FalseRep",72,9,5.44,5.224,"FALSE","President Donald Trump signed more bills through the legislature in his first 178 days in office than any president in history.",1,4,0,72,56.25,9,47.25,6.25,1.83258146374831,47.25,1.83258146374831,0,0,0,22
389,6,35,1,6,6,2,4,4,5,2,1,2,2,1,2.03682636355456,1,"FalseDem",69,0,12.16,5.013,"FALSE","During a 2017 summer event highlighting problems with â€œObamacare,â€ù President Donald Trump ignored a disabled child who tried to shake his hand.",1,5,0,69,52.6717557251908,0.5,52.1717557251908,105.343511450382,4.65722654794414,52.1717557251908,4.65722654794414,1,1,0,19
389,6,35,1,6,6,2,4,4,5,2,1,2,2,1,2.03682636355456,2,"FalseDem",34,0,9.583,8.526,"FALSE","Within two years of â€œObamacareâ€ù being signed into law, health care premiums were going up more slowly than at any time in the previous 50 years.",1,6,0,34,20.4819277108434,0.5,19.9819277108434,40.9638554216868,3.71269010280766,19.9819277108434,3.71269010280766,1,1,0,16
389,6,35,1,6,6,2,4,4,5,2,1,2,2,1,2.03682636355456,3,"FalseDem",29,87,8.226,8.077,"FALSE","Democrat Nancy Pelosi was right when she claimed in 2012 that under â€œObamacareâ€ù everybody in the US will have lower rates, better quality, and better access to health care.",1,7,0,29,16.9590643274854,87,-70.0409356725146,0.194931773879142,-1.63510565918268,70.0409356725146,1.63510565918268,1,1,0,21
389,6,35,1,6,6,2,4,4,5,2,1,2,2,1,2.03682636355456,4,"FalseDem",27,99,6.799,7.221,"TRUE","More jobs were created in the private sector during the first year of the Obama administration than during the previous eight years of his Republican predecessor George W. Bush.",2,8,0,27,42.5196850393701,99,56.4803149606299,2.32833333333333,0.845152704040816,56.4803149606299,0.845152704040816,0,0,0,23
389,6,35,1,6,6,2,4,4,5,2,1,2,2,1,2.03682636355456,1,"TrueRep",64,0,7.337,7.902,"FALSE","During the first six months of President Donald Trump's administration, average weekly earnings for all private sector workers went up.",1,9,0,64,47.0588235294118,0.5,46.5588235294118,94.1176470588235,4.54454556417166,46.5588235294118,4.54454556417166,0,0,0,14
389,6,35,1,6,6,2,4,4,5,2,1,2,2,1,2.03682636355456,2,"TrueRep",60,14,10.449,6.219,"TRUE","Under President Donald Trumpâ€™s administration, unemployment has fallen to a 17-year low.",2,10,0,60,75,14,-61,0.186666666666667,-1.67843078392105,61,1.67843078392105,1,1,0,10
389,6,35,1,6,6,2,4,4,5,2,1,2,2,1,2.03682636355456,3,"TrueRep",66,91,4.63,4.363,"TRUE","Under the Trump administrationâ€™s first six months in charge, over 1 million jobs were added to the economy.",2,11,0,66,79.5180722891566,91,11.4819277108434,1.14439393939394,0.134875186298931,11.4819277108434,0.134875186298931,1,1,0,16
